team,year,statName,statValue,category
SMU,2022,firstDowns,331,
SMU,2022,kickReturnTDs,0,
SMU,2022,interceptionYards,113,
SMU,2022,totalYards,6147,
SMU,2022,interceptionTDs,0,
SMU,2022,passCompletions,333,
SMU,2022,games,13,
SMU,2022,rushingAttempts,492,
SMU,2022,passAttempts,513,
South Alabama,2022,puntReturnTDs,1,
South Alabama,2022,games,13,
South Alabama,2022,penalties,100,
South Alabama,2022,interceptions,12,
South Alabama,2022,fourthDowns,29,
South Alabama,2022,passAttempts,447,
South Alabama,2022,kickReturns,27,
South Alabama,2022,passingTDs,28,
South Alabama,2022,fourthDownConversions,17,
South Alabama,2022,kickReturnTDs,0,
South Alabama,2022,rushingYards,2019,
South Alabama,2022,possessionTime,25511,
South Alabama,2022,rushingTDs,19,
South Alabama,2022,netPassingYards,3496,
South Alabama,2022,penaltyYards,915,
South Alabama,2022,firstDowns,289,
South Alabama,2022,totalYards,5515,
South Alabama,2022,puntReturns,24,
South Alabama,2022,passesIntercepted,13,
South Alabama,2022,puntReturnYards,228,
South Alabama,2022,tacklesForLoss,80,
South Alabama,2022,interceptionYards,114,
South Alabama,2022,thirdDowns,194,
South Alabama,2022,fumblesRecovered,11,
South Alabama,2022,turnovers,16,
South Alabama,2022,sacks,28,
South Alabama,2022,fumblesLost,4,
South Alabama,2022,interceptionTDs,2,
South Alabama,2022,kickReturnYards,589,
South Alabama,2022,thirdDownConversions,83,
South Alabama,2022,rushingAttempts,504,
South Alabama,2022,passCompletions,291,
South Carolina,2022,thirdDownConversions,62,
South Carolina,2022,sacks,20,
South Carolina,2022,tacklesForLoss,56,
South Carolina,2022,firstDowns,246,
South Carolina,2022,totalYards,4934,
South Carolina,2022,puntReturnYards,278,
South Carolina,2022,kickReturnTDs,1,
South Carolina,2022,puntReturns,19,
South Carolina,2022,penalties,88,
South Carolina,2022,penaltyYards,814,
South Carolina,2022,kickReturnYards,578,
South Carolina,2022,passCompletions,281,
South Carolina,2022,fumblesRecovered,11,
South Carolina,2022,interceptionTDs,2,
South Carolina,2022,puntReturnTDs,2,
South Carolina,2022,rushingAttempts,410,
South Carolina,2022,interceptionYards,299,
South Carolina,2022,possessionTime,22366,
South Carolina,2022,fourthDownConversions,13,
South Carolina,2022,turnovers,27,
South Carolina,2022,rushingTDs,27,
South Carolina,2022,fumblesLost,13,
South Carolina,2022,passAttempts,419,
South Carolina,2022,passesIntercepted,15,
South Carolina,2022,fourthDowns,21,
South Carolina,2022,interceptions,14,
South Carolina,2022,thirdDowns,159,
South Carolina,2022,netPassingYards,3379,
South Carolina,2022,rushingYards,1555,
South Carolina,2022,games,13,
South Carolina,2022,kickReturns,23,
South Carolina,2022,passingTDs,23,
Southern Miss,2022,kickReturnYards,474,
Southern Miss,2022,kickReturnTDs,0,
Southern Miss,2022,tacklesForLoss,102,
Southern Miss,2022,passCompletions,191,
Southern Miss,2022,passingTDs,20,
Southern Miss,2022,penaltyYards,774,
Southern Miss,2022,puntReturnTDs,0,
Southern Miss,2022,possessionTime,22334,
Southern Miss,2022,penalties,87,
Southern Miss,2022,interceptions,14,
Southern Miss,2022,sacks,39,
Southern Miss,2022,thirdDownConversions,60,
Southern Miss,2022,turnovers,26,
Southern Miss,2022,passesIntercepted,16,
Southern Miss,2022,interceptionTDs,3,
Southern Miss,2022,kickReturns,23,
Southern Miss,2022,interceptionYards,212,
Southern Miss,2022,totalYards,4540,
Southern Miss,2022,rushingTDs,15,
Southern Miss,2022,rushingAttempts,476,
Southern Miss,2022,rushingYards,1842,
Southern Miss,2022,fumblesLost,12,
Southern Miss,2022,thirdDowns,177,
Southern Miss,2022,fumblesRecovered,7,
Southern Miss,2022,fourthDowns,19,
Southern Miss,2022,puntReturnYards,308,
Southern Miss,2022,puntReturns,26,
Southern Miss,2022,netPassingYards,2698,
Southern Miss,2022,passAttempts,346,
Southern Miss,2022,fourthDownConversions,12,
Southern Miss,2022,games,13,
Southern Miss,2022,firstDowns,233,
South Florida,2022,tacklesForLoss,62,
South Florida,2022,netPassingYards,2315,
South Florida,2022,passCompletions,188,
South Florida,2022,interceptions,9,
South Florida,2022,interceptionYards,49,
South Florida,2022,puntReturnYards,100,
South Florida,2022,rushingAttempts,442,
South Florida,2022,sacks,14,
South Florida,2022,passAttempts,326,
South Florida,2022,thirdDowns,151,
South Florida,2022,turnovers,20,
South Florida,2022,fumblesRecovered,14,
South Florida,2022,fourthDownConversions,14,
South Florida,2022,thirdDownConversions,59,
South Florida,2022,puntReturns,12,
South Florida,2022,rushingTDs,25,
South Florida,2022,fourthDowns,31,
South Florida,2022,rushingYards,2361,
South Florida,2022,games,12,
South Florida,2022,totalYards,4676,
South Florida,2022,kickReturnYards,994,
South Florida,2022,firstDowns,232,
South Florida,2022,penalties,55,
South Florida,2022,fumblesLost,11,
South Florida,2022,penaltyYards,443,
South Florida,2022,passesIntercepted,6,
South Florida,2022,possessionTime,21226,
South Florida,2022,kickReturns,48,
South Florida,2022,interceptionTDs,0,
South Florida,2022,kickReturnTDs,1,
South Florida,2022,puntReturnTDs,0,
South Florida,2022,passingTDs,18,
Stanford,2022,rushingAttempts,376,
Stanford,2022,fumblesRecovered,6,
Stanford,2022,passingTDs,15,
Stanford,2022,interceptions,8,
Stanford,2022,kickReturns,46,
Stanford,2022,interceptionTDs,0,
Stanford,2022,thirdDownConversions,62,
Stanford,2022,netPassingYards,3051,
Stanford,2022,passesIntercepted,6,
Stanford,2022,fourthDowns,21,
Stanford,2022,thirdDowns,164,
Stanford,2022,puntReturnYards,64,
Stanford,2022,turnovers,21,
Stanford,2022,totalYards,4339,
Stanford,2022,penaltyYards,495,
Stanford,2022,firstDowns,249,
Stanford,2022,tacklesForLoss,65,
Stanford,2022,fourthDownConversions,11,
Stanford,2022,sacks,21,
Stanford,2022,possessionTime,21522,
Stanford,2022,games,12,
Stanford,2022,fumblesLost,13,
Stanford,2022,puntReturns,17,
Stanford,2022,interceptionYards,3,
Stanford,2022,kickReturnTDs,0,
Stanford,2022,passCompletions,275,
Stanford,2022,penalties,55,
Stanford,2022,rushingYards,1288,
Stanford,2022,kickReturnYards,888,
Stanford,2022,passAttempts,448,
Stanford,2022,puntReturnTDs,0,
Stanford,2022,rushingTDs,14,
Syracuse,2022,firstDowns,263,
Syracuse,2022,thirdDownConversions,56,
Syracuse,2022,passingTDs,19,
Syracuse,2022,penalties,112,
Syracuse,2022,fumblesRecovered,12,
Syracuse,2022,interceptions,9,
Syracuse,2022,puntReturnTDs,0,
Syracuse,2022,kickReturnYards,502,
Syracuse,2022,puntReturnYards,195,
Syracuse,2022,penaltyYards,823,
Syracuse,2022,interceptionTDs,2,
Syracuse,2022,fourthDownConversions,5,
Syracuse,2022,interceptionYards,86,
Syracuse,2022,puntReturns,25,
Syracuse,2022,kickReturnTDs,0,
Syracuse,2022,rushingAttempts,443,
Syracuse,2022,passesIntercepted,10,
Syracuse,2022,kickReturns,20,
Syracuse,2022,games,13,
Syracuse,2022,sacks,33,
Syracuse,2022,fumblesLost,4,
Syracuse,2022,possessionTime,22022,
Syracuse,2022,rushingYards,1860,
Syracuse,2022,passAttempts,370,
Syracuse,2022,rushingTDs,21,
Syracuse,2022,totalYards,4871,
Syracuse,2022,fourthDowns,12,
Syracuse,2022,turnovers,13,
Syracuse,2022,tacklesForLoss,76,
Syracuse,2022,thirdDowns,151,
Syracuse,2022,netPassingYards,3011,
Syracuse,2022,passCompletions,228,
TCU,2022,turnovers,16,
TCU,2022,interceptionYards,282,
TCU,2022,puntReturns,25,
TCU,2022,fumblesRecovered,7,
TCU,2022,puntReturnYards,301,
TCU,2022,netPassingYards,3926,
TCU,2022,rushingAttempts,566,
TCU,2022,fourthDownConversions,14,
TCU,2022,passingTDs,33,
TCU,2022,sacks,30,
TCU,2022,puntReturnTDs,2,
TCU,2022,passesIntercepted,16,
TCU,2022,rushingYards,2899,
TCU,2022,fumblesLost,8,
TCU,2022,passCompletions,292,
TCU,2022,passAttempts,454,
TCU,2022,interceptionTDs,4,
TCU,2022,interceptions,8,
TCU,2022,totalYards,6825,
TCU,2022,tacklesForLoss,71,
TCU,2022,kickReturnYards,907,
TCU,2022,rushingTDs,37,
TCU,2022,kickReturnTDs,0,
TCU,2022,firstDowns,315,
TCU,2022,games,15,
TCU,2022,thirdDowns,201,
TCU,2022,kickReturns,46,
TCU,2022,penalties,72,
TCU,2022,possessionTime,27379,
TCU,2022,fourthDowns,27,
TCU,2022,penaltyYards,744,
TCU,2022,thirdDownConversions,80,
Temple,2022,passAttempts,484,
Temple,2022,turnovers,23,
Temple,2022,sacks,38,
Temple,2022,penaltyYards,444,
Temple,2022,interceptionTDs,2,
Temple,2022,fumblesLost,11,
Temple,2022,thirdDownConversions,57,
Temple,2022,games,12,
Temple,2022,totalYards,4206,
Temple,2022,puntReturnTDs,0,
Temple,2022,rushingAttempts,318,
Temple,2022,netPassingYards,3217,
Temple,2022,rushingTDs,11,
Temple,2022,interceptionYards,136,
Temple,2022,tacklesForLoss,88,
Temple,2022,firstDowns,220,
Temple,2022,passCompletions,288,
Temple,2022,passingTDs,18,
Temple,2022,puntReturns,15,
Temple,2022,rushingYards,989,
Temple,2022,interceptions,12,
Temple,2022,kickReturnTDs,0,
Temple,2022,kickReturns,42,
Temple,2022,penalties,55,
Temple,2022,fourthDowns,33,
Temple,2022,possessionTime,19460,
Temple,2022,puntReturnYards,77,
Temple,2022,thirdDowns,173,
Temple,2022,kickReturnYards,673,
Temple,2022,fourthDownConversions,14,
Temple,2022,passesIntercepted,6,
Temple,2022,fumblesRecovered,10,
Tennessee,2022,kickReturns,18,
Tennessee,2022,interceptionYards,70,
Tennessee,2022,rushingAttempts,523,
Tennessee,2022,kickReturnYards,340,
Tennessee,2022,passAttempts,422,
Tennessee,2022,thirdDownConversions,68,
Tennessee,2022,turnovers,11,
Tennessee,2022,fumblesRecovered,13,
Tennessee,2022,fumblesLost,8,
Tennessee,2022,fourthDowns,34,
Tennessee,2022,interceptionTDs,0,
Tennessee,2022,puntReturnYards,331,
Tennessee,2022,passingTDs,38,
Tennessee,2022,passCompletions,290,
Tennessee,2022,firstDowns,330,
Tennessee,2022,interceptions,3,
Tennessee,2022,fourthDownConversions,23,
Tennessee,2022,puntReturnTDs,1,
Tennessee,2022,passesIntercepted,11,
Tennessee,2022,puntReturns,20,
Tennessee,2022,penalties,105,
Tennessee,2022,totalYards,6832,
Tennessee,2022,rushingTDs,40,
Tennessee,2022,kickReturnTDs,0,
Tennessee,2022,possessionTime,19684,
Tennessee,2022,tacklesForLoss,91,
Tennessee,2022,netPassingYards,4239,
Tennessee,2022,thirdDowns,166,
Tennessee,2022,penaltyYards,904,
Tennessee,2022,games,13,
Tennessee,2022,sacks,31,
Tennessee,2022,rushingYards,2593,
Texas,2022,fumblesLost,7,
Texas,2022,totalYards,5582,
Texas,2022,interceptions,7,
Texas,2022,games,13,
Texas,2022,fourthDownConversions,12,
Texas,2022,firstDowns,296,
Texas,2022,passingTDs,22,
Texas,2022,fourthDowns,22,
Texas,2022,puntReturnYards,186,
Texas,2022,interceptionYards,167,
Texas,2022,puntReturnTDs,1,
Texas,2022,passCompletions,248,
Texas,2022,tacklesForLoss,87,
Texas,2022,penaltyYards,615,
Texas,2022,interceptionTDs,2,
Texas,2022,fumblesRecovered,7,
Texas,2022,kickReturnTDs,0,
Texas,2022,turnovers,14,
Texas,2022,rushingYards,2444,
Texas,2022,puntReturns,21,
Texas,2022,sacks,27,
Texas,2022,netPassingYards,3138,
Texas,2022,thirdDowns,165,
Texas,2022,kickReturnYards,472,
Texas,2022,rushingAttempts,470,
Texas,2022,kickReturns,21,
Texas,2022,thirdDownConversions,64,
Texas,2022,possessionTime,21302,
Texas,2022,rushingTDs,29,
Texas,2022,passesIntercepted,10,
Texas,2022,penalties,79,
Texas,2022,passAttempts,405,
Texas State,2022,fourthDownConversions,7,
Texas State,2022,rushingYards,1236,
Texas State,2022,passCompletions,274,
Texas State,2022,interceptionYards,188,
Texas State,2022,penaltyYards,531,
Texas State,2022,kickReturns,25,
Texas State,2022,firstDowns,212,
Texas State,2022,passingTDs,19,
Texas State,2022,fourthDowns,21,
Texas State,2022,passesIntercepted,11,
Texas State,2022,rushingTDs,9,
Texas State,2022,fumblesRecovered,14,
Texas State,2022,thirdDowns,185,
Texas State,2022,kickReturnYards,434,
Texas State,2022,fumblesLost,7,
Texas State,2022,kickReturnTDs,0,
Texas State,2022,puntReturns,17,
Texas State,2022,puntReturnTDs,0,
Texas State,2022,possessionTime,21939,
Texas State,2022,rushingAttempts,383,
Texas State,2022,tacklesForLoss,77,
Texas State,2022,games,12,
Texas State,2022,netPassingYards,2649,
Texas State,2022,sacks,26,
Texas State,2022,thirdDownConversions,68,
Texas State,2022,totalYards,3885,
Texas State,2022,interceptions,10,
Texas State,2022,penalties,58,
Texas State,2022,passAttempts,442,
Texas State,2022,puntReturnYards,140,
Texas State,2022,turnovers,17,
Texas State,2022,interceptionTDs,2,
Texas Tech,2022,firstDowns,345,
Texas Tech,2022,thirdDownConversions,77,
Texas Tech,2022,puntReturns,17,
Texas Tech,2022,puntReturnYards,112,
Texas Tech,2022,fourthDowns,53,
Texas Tech,2022,kickReturnTDs,1,
Texas Tech,2022,puntReturnTDs,0,
Texas Tech,2022,fumblesRecovered,13,
Texas Tech,2022,passingTDs,26,
Texas Tech,2022,passesIntercepted,9,
Texas Tech,2022,netPassingYards,3927,
Texas Tech,2022,fourthDownConversions,34,
Texas Tech,2022,kickReturnYards,681,
Texas Tech,2022,passAttempts,570,
Texas Tech,2022,kickReturns,30,
Texas Tech,2022,tacklesForLoss,82,
Texas Tech,2022,penaltyYards,576,
Texas Tech,2022,interceptions,18,
Texas Tech,2022,rushingTDs,28,
Texas Tech,2022,rushingYards,2073,
Texas Tech,2022,interceptionYards,47,
Texas Tech,2022,interceptionTDs,0,
Texas Tech,2022,turnovers,25,
Texas Tech,2022,fumblesLost,7,
Texas Tech,2022,thirdDowns,211,
Texas Tech,2022,totalYards,6000,
Texas Tech,2022,sacks,29,
Texas Tech,2022,games,13,
Texas Tech,2022,possessionTime,23388,
Texas Tech,2022,rushingAttempts,525,
Texas Tech,2022,passCompletions,349,
Texas Tech,2022,penalties,74,
Toledo,2022,possessionTime,24795,
Toledo,2022,passingTDs,31,
Toledo,2022,passCompletions,247,
Toledo,2022,kickReturnTDs,0,
Toledo,2022,fourthDownConversions,16,
Toledo,2022,rushingYards,2489,
Toledo,2022,puntReturns,31,
Toledo,2022,puntReturnTDs,0,
Toledo,2022,passAttempts,439,
Toledo,2022,fumblesLost,11,
Toledo,2022,interceptionTDs,2,
Toledo,2022,rushingTDs,23,
Toledo,2022,turnovers,26,
Toledo,2022,passesIntercepted,12,
Toledo,2022,thirdDownConversions,85,
Toledo,2022,penalties,94,
Toledo,2022,games,14,
Toledo,2022,tacklesForLoss,77,
Toledo,2022,penaltyYards,775,
Toledo,2022,thirdDowns,208,
Toledo,2022,kickReturnYards,342,
Toledo,2022,puntReturnYards,252,
Toledo,2022,totalYards,5638,
Toledo,2022,firstDowns,308,
Toledo,2022,interceptions,15,
Toledo,2022,rushingAttempts,580,
Toledo,2022,sacks,31,
Toledo,2022,interceptionYards,87,
Toledo,2022,fumblesRecovered,10,
Toledo,2022,fourthDowns,27,
Toledo,2022,kickReturns,22,
Toledo,2022,netPassingYards,3149,
Troy,2022,rushingTDs,21,
Troy,2022,penaltyYards,699,
Troy,2022,firstDowns,273,
Troy,2022,kickReturnTDs,0,
Troy,2022,fumblesLost,6,
Troy,2022,sacks,41,
Troy,2022,puntReturnTDs,0,
Troy,2022,passesIntercepted,13,
Troy,2022,fourthDownConversions,18,
Troy,2022,puntReturnYards,132,
Troy,2022,fumblesRecovered,16,
Troy,2022,passAttempts,401,
Troy,2022,puntReturns,14,
Troy,2022,penalties,76,
Troy,2022,kickReturnYards,343,
Troy,2022,passingTDs,20,
Troy,2022,turnovers,21,
Troy,2022,thirdDownConversions,56,
Troy,2022,netPassingYards,3396,
Troy,2022,tacklesForLoss,78,
Troy,2022,passCompletions,251,
Troy,2022,interceptionYards,249,
Troy,2022,fourthDowns,27,
Troy,2022,interceptionTDs,1,
Troy,2022,games,14,
Troy,2022,rushingYards,1626,
Troy,2022,thirdDowns,176,
Troy,2022,kickReturns,19,
Troy,2022,possessionTime,25554,
Troy,2022,rushingAttempts,497,
Troy,2022,totalYards,5022,
Troy,2022,interceptions,15,
Tulane,2022,puntReturnTDs,1,
Tulane,2022,firstDowns,302,
Tulane,2022,passAttempts,379,
Tulane,2022,kickReturns,33,
Tulane,2022,interceptionTDs,0,
Tulane,2022,kickReturnYards,723,
Tulane,2022,passesIntercepted,12,
Tulane,2022,penalties,56,
Tulane,2022,passingTDs,30,
Tulane,2022,puntReturnYards,227,
Tulane,2022,fourthDowns,27,
Tulane,2022,fourthDownConversions,16,
Tulane,2022,thirdDowns,172,
Tulane,2022,interceptionYards,53,
Tulane,2022,kickReturnTDs,0,
Tulane,2022,interceptions,5,
Tulane,2022,netPassingYards,3313,
Tulane,2022,rushingYards,2868,
Tulane,2022,thirdDownConversions,66,
Tulane,2022,sacks,24,
Tulane,2022,fumblesLost,11,
Tulane,2022,games,14,
Tulane,2022,tacklesForLoss,57,
Tulane,2022,totalYards,6181,
Tulane,2022,passCompletions,241,
Tulane,2022,puntReturns,23,
Tulane,2022,fumblesRecovered,13,
Tulane,2022,rushingTDs,34,
Tulane,2022,possessionTime,24933,
Tulane,2022,penaltyYards,480,
Tulane,2022,rushingAttempts,556,
Tulane,2022,turnovers,16,
Tulsa,2022,fumblesRecovered,14,
Tulsa,2022,interceptionYards,28,
Tulsa,2022,thirdDowns,169,
Tulsa,2022,interceptions,10,
Tulsa,2022,kickReturnTDs,0,
Tulsa,2022,penalties,73,
Tulsa,2022,possessionTime,20790,
Tulsa,2022,puntReturnTDs,0,
Tulsa,2022,fourthDowns,17,
Tulsa,2022,tacklesForLoss,62,
Tulsa,2022,passAttempts,415,
Tulsa,2022,kickReturns,19,
Tulsa,2022,puntReturnYards,85,
Tulsa,2022,interceptionTDs,0,
Tulsa,2022,rushingYards,1664,
Tulsa,2022,penaltyYards,680,
Tulsa,2022,rushingTDs,18,
Tulsa,2022,turnovers,18,
Tulsa,2022,rushingAttempts,429,
Tulsa,2022,passingTDs,27,
Tulsa,2022,thirdDownConversions,67,
Tulsa,2022,puntReturns,17,
Tulsa,2022,netPassingYards,3278,
Tulsa,2022,kickReturnYards,303,
Tulsa,2022,sacks,16,
Tulsa,2022,fourthDownConversions,11,
Tulsa,2022,firstDowns,257,
Tulsa,2022,passCompletions,241,
Tulsa,2022,passesIntercepted,6,
Tulsa,2022,fumblesLost,8,
Tulsa,2022,games,12,
Tulsa,2022,totalYards,4942,
UAB,2022,possessionTime,24904,
UAB,2022,fumblesRecovered,9,
UAB,2022,interceptionYards,200,
UAB,2022,sacks,25,
UAB,2022,puntReturns,15,
UAB,2022,thirdDownConversions,74,
UAB,2022,interceptionTDs,1,
UAB,2022,firstDowns,276,
UAB,2022,fourthDowns,27,
UAB,2022,turnovers,18,
UAB,2022,penaltyYards,787,
UAB,2022,passCompletions,194,
UAB,2022,interceptions,7,
UAB,2022,tacklesForLoss,61,
UAB,2022,rushingYards,3056,
UAB,2022,rushingTDs,32,
UAB,2022,kickReturnTDs,0,
UAB,2022,passingTDs,15,
UAB,2022,kickReturnYards,556,
UAB,2022,netPassingYards,2641,
UAB,2022,passesIntercepted,10,
UAB,2022,games,13,
UAB,2022,thirdDowns,165,
UAB,2022,rushingAttempts,528,
UAB,2022,penalties,91,
UAB,2022,passAttempts,321,
UAB,2022,fourthDownConversions,13,
UAB,2022,puntReturnYards,126,
UAB,2022,totalYards,5697,
UAB,2022,fumblesLost,11,
UAB,2022,kickReturns,26,
UAB,2022,puntReturnTDs,2,
UCF,2022,puntReturnYards,240,
UCF,2022,fumblesRecovered,15,
UCF,2022,thirdDownConversions,97,
UCF,2022,interceptionTDs,0,
UCF,2022,rushingTDs,35,
UCF,2022,passingTDs,22,
UCF,2022,tacklesForLoss,70,
UCF,2022,totalYards,6569,
UCF,2022,fourthDownConversions,19,
UCF,2022,rushingYards,3192,
UCF,2022,turnovers,21,
UCF,2022,penalties,68,
UCF,2022,possessionTime,25924,
UCF,2022,kickReturnTDs,0,
UCF,2022,passesIntercepted,6,
UCF,2022,kickReturns,33,
UCF,2022,firstDowns,339,
UCF,2022,interceptions,9,
UCF,2022,kickReturnYards,616,
UCF,2022,rushingAttempts,615,
UCF,2022,interceptionYards,34,
UCF,2022,netPassingYards,3377,
